record,task,channel,highpass,timeSec,left,right,delta,left_huber,right_huber,delta_huber
A,2,F4,0.1,0.41796875,33.0497092558567,73.6241861026806,40.5744768468239,32.9927625515079,73.5717522698619,40.578989718354
A,2,F4,0.1,0.421875,33.5607653316078,74.1241498205398,40.563384488932,33.5626318045026,74.2213598493977,40.6587280448951
A,2,F4,0.1,0.42578125,34.121328464389,74.663301346905,40.541972882516,34.1526936532279,74.8707182020069,40.718024548779
A,2,F4,0.1,0.4296875,34.6936558615775,75.2418065819522,40.5481507203747,34.7602887778297,75.5002732647529,40.7399844869231
A,2,F4,0.1,0.43359375,35.2426184962872,75.8771161637827,40.6344976674955,35.3768559030603,75.9804231876233,40.6035672845629
A,2,F4,0.1,0.4375,35.7386400846531,76.6082196207311,40.8695795360781,35.9669977360237,76.3435546052783,40.3765568692546
A,2,F4,0.1,0.44140625,36.1633307933743,77.4827153997854,41.3193846064111,36.3918133618182,76.959896083244,40.5680827214258
A,2,F4,0.1,0.4453125,36.5173305934312,78.5261465299791,42.0088159365479,36.7569120428365,77.9739771929126,41.2170651500762
A,2,F4,0.1,0.44921875,36.8203196698408,79.7204877639672,42.9001680941264,37.0058340180724,79.3489344810189,42.3431004629465
A,2,F4,0.1,0.453125,37.1119433284041,81.0016997429826,43.8897564145784,37.1996032606439,80.9493738023331,43.7497705416892
A,2,F4,0.1,0.45703125,37.4473064039413,82.2747803346789,44.8274739307377,37.2633510736657,82.6628559778834,45.3995049042177
A,2,F4,0.1,0.4609375,37.8888187256258,83.440366911656,45.5515481860302,37.6155588748682,84.12446252589,46.5089036510217
A,2,F4,0.1,0.46484375,38.4835605117748,84.4314364834469,45.9478759716721,38.0576875627773,85.144280215743,47.0865926529658
A,2,F4,0.1,0.46875,39.2558403264756,85.2379740274379,45.9821337009622,38.9147818072754,85.5445305763767,46.6297487691012
A,2,F4,0.1,0.47265625,40.1944773213993,85.909368165373,45.7148908439737,40.0122563659142,85.932009146653,45.9197527807388
A,2,F4,0.1,0.4765625,41.2598691049499,86.5205538980745,45.2606847931246,41.3253233538003,86.2131729248475,44.8878495710473
A,2,F4,0.1,0.48046875,42.3972282059078,87.1483529748046,44.7511247688967,42.7309841990523,87.0086709918572,44.277686792805
A,2,F4,0.1,0.484375,43.5572216737911,87.8439720637232,44.2867503899321,43.9771060019882,88.0589401349677,44.0818341329795
A,2,F4,0.1,0.48828125,44.7183295575463,88.6469776677449,43.9286481101986,45.1094446145833,88.3378844649657,43.2284398503824
A,2,F4,0.1,0.4921875,45.8940222668031,89.6148502957208,43.7208280289177,46.0778276668754,89.3751120927593,43.2972844258839
A,2,F4,0.1,0.49609375,47.130363132611,90.779312689604,43.648949556993,47.1626335009784,90.4381100734085,43.27547657243
A,2,F4,0.1,0.5,48.488732602692,92.1521094077675,43.6633768050755,48.1466397006546,92.0194574216771,43.8728177210225
A,2,F4,0.1,0.50390625,50.0332003221322,93.7165514572345,43.6833511351023,49.5550703700156,93.8849297915622,44.3298594215466
A,2,F4,0.1,0.5078125,51.7993281941811,95.4448955128539,43.6455673186729,51.3758748970784,95.503107162136,44.1272322650576
A,2,F4,0.1,0.51171875,53.7828339594119,97.3234297773354,43.5405958179236,53.6372471701517,97.3491403594742,43.7118931893225
A,2,F4,0.1,0.515625,55.9441475836391,99.3432934241621,43.399145840523,55.9881909143025,99.3980962439161,43.4099053296136
A,2,F4,0.1,0.51953125,58.231566800239,101.497768175329,43.2662013750896,58.1621603562223,101.714657217887,43.5524968616649
A,2,F4,0.1,0.5234375,60.5970596201431,103.784702654476,43.1876430343324,60.8488867385734,104.038231062592,43.1893443240185
A,2,F4,0.1,0.52734375,62.9868101839481,106.220019572124,43.2332093881754,63.3061696500923,106.397639447714,43.0914697976215
A,2,F4,0.1,0.53125,65.3679882254533,108.840769006136,43.4727807806829,65.6486426716824,108.8681920856,43.2195494139175
A,2,F4,0.1,0.53515625,67.7343767673032,111.698802690676,43.964425923373,67.9069086451395,111.542245758929,43.6353371137896
A,2,F4,0.1,0.5390625,70.1031467026614,114.848257616528,44.7451109138668,70.0385375963879,114.498964558332,44.4604269619446
A,2,F4,0.1,0.54296875,72.505846581178,118.330224363498,45.82437778232,72.258260803178,117.839536851526,45.5812760483483
A,2,F4,0.1,0.546875,74.9686408603135,122.156685756542,47.1880448962281,74.6931158239721,121.801923609311,47.1088077853388
A,2,F4,0.1,0.55078125,77.4970618493616,126.298733994617,48.8016721452558,77.3544518630227,125.834498884035,48.4800470210124
A,2,F4,0.1,0.5546875,80.073681437921,130.697897764414,50.6242163264934,79.8148374286306,130.28789235,50.4730549213692
A,2,F4,0.1,0.55859375,82.6691873500621,135.257019493407,52.5878321433444,82.7985905099294,135.340422733824,52.5418322238947
A,2,F4,0.1,0.5625,85.2326969757477,139.8447744912,54.6120775154519,85.6266300645988,140.235616388367,54.6089863237681
A,2,F4,0.1,0.56640625,87.7241113015962,144.336788337434,56.6126770358382,88.0202911883417,144.748883607991,56.7285924196492
A,2,F4,0.1,0.5703125,90.1361590716302,148.641256769849,58.5050976982183,90.3503081540188,149.107812682649,58.7575045286302
A,2,F4,0.1,0.57421875,92.486250687101,152.700716798726,60.2144661116254,92.5542424034686,153.311686058538,60.7574436550698
A,2,F4,0.1,0.578125,94.8096423061258,156.496585093752,61.6869427876263,94.6575505624655,156.803817264449,62.1462667019835
A,2,F4,0.1,0.58203125,97.1472560631855,160.061192429594,62.9139363664088,96.8447406733033,160.043065866157,63.1983251928542
A,2,F4,0.1,0.5859375,99.5273397807893,163.452472261813,63.9251324810233,99.281402618932,163.079612074063,63.7982094551311
A,2,F4,0.1,0.58984375,101.952931665623,166.726847499014,64.7739158333908,101.804551536948,166.363614755277,64.5590632183285
A,2,F4,0.1,0.59375,104.406575160884,169.909669367492,65.503094206608,104.276889675438,169.680668713525,65.4037790380868
A,2,F4,0.1,0.59765625,106.858448699047,172.99601969823,66.1375709991828,106.833410214703,172.940250637507,66.106840422804
A,2,F4,0.1,0.6015625,109.2679235888,175.96189693438,66.69397334558,109.284801955018,176.122403739424,66.8376017844056
A,2,F4,0.1,0.60546875,111.592284598467,178.778652097366,67.1863674988991,111.610784659569,178.980824703236,67.3700400436672
A,2,F4,0.1,0.609375,113.790223026893,181.431011775702,67.6407887488087,113.841256786271,181.700517114256,67.8592603279848
A,2,F4,0.1,0.61328125,115.821971844679,183.920550275054,68.0985784303744,116.176837504932,184.205860710399,68.0290232054673
A,2,F4,0.1,0.6171875,117.65201683571,186.271300679303,68.6192838435935,118.585795668781,186.328196021925,67.7424003531441
A,2,F4,0.1,0.62109375,119.274415922221,188.531071941942,69.2566560197207,119.236942515987,188.338375870078,69.1014333540908
A,2,F4,0.1,0.625,120.761041929209,190.752414295015,69.9913723658066,120.485932130203,190.386449000249,69.9005168700462
A,2,F4,0.1,0.62890625,122.180644897812,192.971819964578,70.791175066766,121.622106752773,192.603459908322,70.9813531555492
A,2,F4,0.1,0.6328125,123.579049052589,195.195284068789,71.6162350162004,123.227105097883,195.014688075675,71.7875829777916
A,2,F4,0.1,0.63671875,124.955533772676,197.398105054452,72.4425712817764,124.57819862212,197.509809115955,72.9316104938353
A,2,F4,0.1,0.640625,126.280049774318,199.540531702278,73.2604819279601,126.565117595571,199.778951922037,73.2138343264665
A,2,F4,0.1,0.64453125,127.491103177881,201.59212146477,74.1010182868889,128.11183704551,201.925725137469,73.8138880919584
A,2,F4,0.1,0.6484375,128.550955755501,203.542300146077,74.9913443905757,128.739316920569,203.810059109062,75.0707421884931
A,2,F4,0.1,0.65234375,129.473597101617,205.408293856406,75.9346967547893,129.226822507302,205.390346069898,76.1635235625964
A,2,F4,0.1,0.65625,130.288713574422,207.22964195288,76.940928378458,130.589646088045,206.939261249355,76.34961516131
A,2,F4,0.1,0.66015625,131.005426982586,209.044388143746,78.0389611611609,130.871130811139,208.625802745929,77.75467193479
A,2,F4,0.1,0.6640625,131.657936844244,210.866377745291,79.2084409010479,131.318408484305,210.513016041769,79.1946075574646
A,2,F4,0.1,0.66796875,132.269251329912,212.674573957317,80.4053226274048,132.58770894766,212.532330462859,79.9446215151998
A,2,F4,0.1,0.671875,132.834084580112,214.418493170998,81.5844085908855,132.949434772078,214.52734675593,81.5779119838522
A,2,F4,0.1,0.67578125,133.373688870178,216.035798152971,82.6621092827933,133.786707167034,216.332034209719,82.5453270426851
A,2,F4,0.1,0.6796875,133.918928991438,217.473222801951,83.5542938105123,133.170177350517,217.836383317394,84.6662059668768
A,2,F4,0.1,0.68359375,134.53508792663,218.702187354714,84.167099428084,133.75251004659,219.012083341431,85.2595732948407
A,2,F4,0.1,0.6875,135.225052688411,219.724375424325,84.4993227359139,135.382199372788,219.900707210285,84.5185078374973
A,2,F4,0.1,0.69140625,135.926495466104,220.567295289408,84.6407998233038,135.932197746164,220.583962767628,84.6517650214631
A,2,F4,0.1,0.6953125,136.590184006062,221.273149544083,84.6829655380207,136.269274133935,221.153098139521,84.8838240055861
A,2,F4,0.1,0.69921875,137.167361244643,221.885529738988,84.7181684943451,137.465981774123,221.684737098217,84.2187553240936
A,2,F4,0.1,0.703125,137.582527628863,222.438023141051,84.8554955121879,138.837613520209,222.225646978079,83.3880334578703
A,2,F4,0.1,0.70703125,137.785068649859,222.947484297131,85.1624156472723,138.464084536664,222.787460594213,84.3233760575491
A,2,F4,0.1,0.7109375,137.828960289714,223.413069740509,85.5841094507953,137.199915379988,223.349589679204,86.1496742992159
A,2,F4,0.1,0.71484375,137.824763187746,223.820600695889,85.9958375081433,137.138667995752,223.868193039987,86.7295250442354
A,2,F4,0.1,0.71875,137.830617574129,224.150608382867,86.319990808738,138.005865186785,224.291703645613,86.285838458828
A,2,F4,0.1,0.72265625,137.847489079702,224.387590049711,86.5401009700086,138.248632933619,224.580829056794,86.3321961231749
A,2,F4,0.1,0.7265625,137.890947303028,224.527800883253,86.6368535802252,137.026539283342,224.723892374189,87.6973530908474
A,2,F4,0.1,0.73046875,138.009990497162,224.583599320917,86.5736088237551,137.695363175355,224.740006915388,87.0446437400328
A,2,F4,0.1,0.734375,138.181582913518,224.583684757702,86.402101844184,138.052869618343,224.673139027082,86.620269408739
A,2,F4,0.1,0.73828125,138.356469860028,224.569790554815,86.2133206947877,139.24278301424,224.583531029579,85.3407480153394
A,2,F4,0.1,0.7421875,138.474670536689,224.59110459591,86.1164340592215,138.44996826904,224.536545449558,86.0865771805183
A,2,F4,0.1,0.74609375,138.550063573019,224.697959804206,86.1478962311865,138.505080607202,224.588533513338,86.0834529061361
A,2,F4,0.1,0.75,138.594469076231,224.93614250739,86.3416734311589,138.218687777167,224.617220777805,86.3985330006375
A,2,F4,0.1,0.75390625,138.615958573052,225.342320175579,86.7263616025268,138.178585823509,225.132062637247,86.953476813738
A,2,F4,0.1,0.7578125,138.591288481957,225.926583468092,87.3352949861354,138.392086642804,225.677190314344,87.2851036715392
A,2,F4,0.1,0.76171875,138.460767492287,226.681501582717,88.2207340904302,138.748953776494,226.43931180231,87.6903580258158
A,2,F4,0.1,0.765625,138.148104140125,227.578860954432,89.4307568143074,138.712057020747,227.418399401096,88.7063423803482
A,2,F4,0.1,0.76953125,137.601022485235,228.570265536514,90.9692430512785,138.577892095139,228.560220256167,89.9823281610276
A,2,F4,0.1,0.7734375,136.814242660768,229.593947486126,92.7797048253581,137.331471980088,229.754894311994,92.4234223319055
A,2,F4,0.1,0.77734375,135.863890600699,230.587301853739,94.7234112530401,135.70332525366,230.87275214259,95.1694268889295
A,2,F4,0.1,0.78125,134.869194682281,231.501135925312,96.6319412430308,134.261626186603,231.816583910237,97.5549577236345
A,2,F4,0.1,0.78515625,133.936002837178,232.310044510872,98.3740416736937,133.437000827946,232.557719055144,99.1207182271987
A,2,F4,0.1,0.7890625,133.119532289084,233.014909752527,99.895377463443,132.714810024678,233.136087620286,100.421277595608
A,2,F4,0.1,0.79296875,132.433416760922,233.63725333774,101.203836576818,132.064957105777,233.625580421535,101.560623315757
A,2,F4,0.1,0.796875,131.857563120247,234.208695109619,102.351131989372,131.753574959344,234.083986467413,102.330411508069
A,2,F4,0.1,0.80078125,131.341173263354,234.759882168256,103.418708904903,132.054738668731,234.516825609357,102.462086940627
A,2,Fz,0.2,-0.80078125,NaN,NaN,NaN,-7.28095904432014,-8.08637883964394,-0.805419795323802
A,2,Fz,0.2,-0.796875,NaN,NaN,NaN,-6.71681328066708,-8.77342169572402,-2.05660841505694
A,2,Fz,0.2,-0.79296875,NaN,NaN,NaN,-5.78468195136072,-9.66360761460077,-3.87892566324005
A,2,Fz,0.2,-0.7890625,NaN,NaN,NaN,-4.65802464955452,-9.62693641748042,-4.9689117679259
A,2,Fz,0.2,-0.78515625,NaN,NaN,NaN,-3.79545659553074,-10.1812829492288,-6.38582635369804
A,2,Fz,0.2,-0.78125,NaN,NaN,NaN,-3.25646760517986,-10.052893749092,-6.79642614391211
A,2,Fz,0.2,-0.77734375,NaN,NaN,NaN,-2.88671025660866,-9.4166737117693,-6.52996345516063
A,2,Fz,0.2,-0.7734375,NaN,NaN,NaN,-2.73309360453885,-8.59194683147306,-5.85885322693421
A,2,Fz,0.2,-0.76953125,NaN,NaN,NaN,-2.99569207022205,-8.01333237059285,-5.0176403003708
A,2,Fz,0.2,-0.765625,NaN,NaN,NaN,-2.92268607069898,-8.08826485587275,-5.16557878517377
A,2,Fz,0.2,-0.76171875,NaN,NaN,NaN,-2.65543127299155,-8.68357877921486,-6.02814750622331
A,2,Fz,0.2,-0.7578125,NaN,NaN,NaN,-2.27184281504248,-9.08046628252372,-6.80862346748124
A,2,Fz,0.2,-0.75390625,NaN,NaN,NaN,-1.71773063962882,-9.49576673809175,-7.77803609846292
A,2,Fz,0.2,-0.75,NaN,NaN,NaN,-1.24015107644777,-9.46181890754287,-8.2216678310951
A,2,Fz,0.2,-0.74609375,NaN,NaN,NaN,-1.03669571072657,-9.12584004808468,-8.08914433735811
A,2,Fz,0.2,-0.7421875,NaN,NaN,NaN,-1.04770326955,-8.7973789741694,-7.7496757046194
A,2,Fz,0.2,-0.73828125,NaN,NaN,NaN,-1.32775972120115,-8.20598876956619,-6.87822904836504
A,2,Fz,0.2,-0.734375,NaN,NaN,NaN,-1.77653711186554,-7.36169564618074,-5.5851585343152
A,2,Fz,0.2,-0.73046875,NaN,NaN,NaN,-2.18711194975228,-7.24222290599744,-5.05511095624516
A,2,Fz,0.2,-0.7265625,NaN,NaN,NaN,-2.4809396897252,-8.0154150454535,-5.5344753557283
A,2,Fz,0.2,-0.72265625,NaN,NaN,NaN,-2.66809371392771,-9.23006591618749,-6.56197220225977
A,2,Fz,0.2,-0.71875,NaN,NaN,NaN,-2.68973364996315,-10.6430661218479,-7.95333247188478
A,2,Fz,0.2,-0.71484375,NaN,NaN,NaN,-2.62427899430183,-11.7228244532791,-9.09854545897727
A,2,Fz,0.2,-0.7109375,NaN,NaN,NaN,-2.28671891895894,-12.5427207199113,-10.2560018009524
A,2,Fz,0.2,-0.70703125,NaN,NaN,NaN,-1.8545295254945,-13.470497904842,-11.6159683793475
A,2,Fz,0.2,-0.703125,NaN,NaN,NaN,-1.33514161646331,-14.2949892924203,-12.959847675957
A,2,Fz,0.2,-0.69921875,NaN,NaN,NaN,-0.826638123995801,-14.7193276093235,-13.8926894853277
A,2,Fz,0.2,-0.6953125,NaN,NaN,NaN,-0.544625418996653,-14.3703967571099,-13.8257713381133
A,2,Fz,0.2,-0.69140625,NaN,NaN,NaN,-0.393753501146932,-14.0663222000446,-13.6725686988977
A,2,Fz,0.2,-0.6875,NaN,NaN,NaN,-0.341760774281135,-13.6554789122566,-13.3137181379754
A,2,Fz,0.2,-0.68359375,NaN,NaN,NaN,-0.484006865699772,-12.8513916689476,-12.3673848032478
A,2,Fz,0.2,-0.6796875,NaN,NaN,NaN,-0.718410292773667,-11.2626855716239,-10.5442752788502
A,2,Fz,0.2,-0.67578125,NaN,NaN,NaN,-1.19898109115004,-11.4580111421508,-10.2590300510008
A,2,Fz,0.2,-0.671875,NaN,NaN,NaN,-1.57887311814133,-10.7613470522212,-9.18247393407984
A,2,Fz,0.2,-0.66796875,NaN,NaN,NaN,-2.13309274468853,-10.1549850149878,-8.0218922702993
A,2,Fz,0.2,-0.6640625,NaN,NaN,NaN,-2.57042252725556,-9.90584307563144,-7.33542054837588
A,2,Fz,0.2,-0.66015625,NaN,NaN,NaN,-2.87383059262221,-10.4749529727512,-7.60112238012904
A,2,Fz,0.2,-0.65625,NaN,NaN,NaN,-2.87431400827961,-11.2198420671069,-8.34552805882729
A,2,Fz,0.2,-0.65234375,NaN,NaN,NaN,-3.01540186768031,-12.0135386216409,-8.99813675396057
A,2,Fz,0.2,-0.6484375,NaN,NaN,NaN,-3.23249144997238,-13.009903867618,-9.77741241764562
A,2,Fz,0.2,-0.64453125,NaN,NaN,NaN,-3.68236862875214,-14.0935283364795,-10.4111597077274
A,2,Fz,0.2,-0.640625,NaN,NaN,NaN,-4.02057841956995,-14.5430915987835,-10.5225131792135
A,2,Fz,0.2,-0.63671875,NaN,NaN,NaN,-5.08299894443611,-14.5882648269778,-9.50526588254169
A,2,Fz,0.2,-0.6328125,NaN,NaN,NaN,-5.80632472714491,-13.7665500771485,-7.96022535000356
A,2,Fz,0.2,-0.62890625,NaN,NaN,NaN,-6.80927367100606,-12.4549555138416,-5.64568184283558
A,2,Fz,0.2,-0.625,NaN,NaN,NaN,-7.58163720952126,-11.6220514032528,-4.04041419373158
A,2,Fz,0.2,-0.62109375,NaN,NaN,NaN,-8.13497092616819,-10.8827202268878,-2.74774930071961
A,2,Fz,0.2,-0.6171875,NaN,NaN,NaN,-8.67977502755902,-10.388480403168,-1.70870537560896
A,2,Fz,0.2,-0.61328125,NaN,NaN,NaN,-8.99289461829565,-10.1543651565266,-1.16147053823096
A,2,Fz,0.2,-0.609375,NaN,NaN,NaN,-9.21545159388303,-9.8203081831765,-0.604856589293469
A,2,Fz,0.2,-0.60546875,NaN,NaN,NaN,-9.02686601839114,-9.22801760506159,-0.201151586670456
A,2,Fz,0.2,-0.6015625,NaN,NaN,NaN,-9.02394094409531,-9.07656306176113,-0.0526221176658179
A,2,Fz,0.2,-0.59765625,NaN,NaN,NaN,-9.02126956671191,-8.64027051660857,0.380999050103341
A,2,Fz,0.2,-0.59375,NaN,NaN,NaN,-9.3726429540535,-7.93011958635786,1.44252336769564
A,2,Fz,0.2,-0.58984375,NaN,NaN,NaN,-9.52297067054986,-7.29242199720612,2.23054867334374
A,2,Fz,0.2,-0.5859375,NaN,NaN,NaN,-9.33708872476523,-6.59004876386446,2.74703996090076
A,2,Fz,0.2,-0.58203125,NaN,NaN,NaN,-8.91202203454674,-5.64376517822508,3.26825685632166
A,2,Fz,0.2,-0.578125,NaN,NaN,NaN,-9.01778428417775,-4.76396919719774,4.25381508698001
A,2,Fz,0.2,-0.57421875,NaN,NaN,NaN,-9.05133128137942,-3.92242600109827,5.12890528028114
A,2,Fz,0.2,-0.5703125,NaN,NaN,NaN,-9.28107747073604,-3.4908859686289,5.79019150210714
A,2,Fz,0.2,-0.56640625,NaN,NaN,NaN,-9.29126171447196,-3.84267872023935,5.44858299423261
A,2,Fz,0.2,-0.5625,NaN,NaN,NaN,-9.54188942770022,-4.01640689499687,5.52548253270335
A,2,Fz,0.2,-0.55859375,NaN,NaN,NaN,-9.49474757204395,-4.65771493929426,4.83703263274969
A,2,Fz,0.2,-0.5546875,NaN,NaN,NaN,-9.18592538344158,-5.40605680711537,3.77986857632621
A,2,Fz,0.2,-0.55078125,NaN,NaN,NaN,-8.96622877506984,-6.07712264460002,2.88910613046981
A,2,Fz,0.2,-0.546875,NaN,NaN,NaN,-8.8537088132711,-6.47257837005415,2.38113044321695
A,2,Fz,0.2,-0.54296875,NaN,NaN,NaN,-8.98254443168166,-7.03976022826146,1.94278420342019
A,2,Fz,0.2,-0.5390625,NaN,NaN,NaN,-9.21565177467399,-7.20709460389879,2.00855717077521
A,2,Fz,0.2,-0.53515625,NaN,NaN,NaN,-9.54091678244302,-7.47544332932022,2.0654734531228
A,2,Fz,0.2,-0.53125,NaN,NaN,NaN,-9.94454726345839,-7.86039537149983,2.08415189195856
A,2,Fz,0.2,-0.52734375,NaN,NaN,NaN,-10.3685371418105,-8.36398324255227,2.00455389925818
A,2,Fz,0.2,-0.5234375,NaN,NaN,NaN,-10.7510002203324,-8.81290579670846,1.93809442362398
A,2,Fz,0.2,-0.51953125,NaN,NaN,NaN,-10.8504326710667,-9.46008428572087,1.39034838534586
A,2,Fz,0.2,-0.515625,NaN,NaN,NaN,-10.6683460307775,-10.0692484884255,0.599097542352007
A,2,Fz,0.2,-0.51171875,NaN,NaN,NaN,-10.4425978689093,-10.6824132613198,-0.239815392410465
A,2,Fz,0.2,-0.5078125,NaN,NaN,NaN,-10.4118827768386,-11.2125966764995,-0.8007138996609
A,2,Fz,0.2,-0.50390625,NaN,NaN,NaN,-10.3772285295085,-11.4388692436596,-1.06164071415111
A,2,Fz,0.2,-0.5,NaN,NaN,NaN,-10.4147879972109,-11.6981668154603,-1.28337881824933
A,2,Fz,0.2,-0.49609375,NaN,NaN,NaN,-10.4268553182314,-11.6635576447928,-1.23670232656137
A,2,Fz,0.2,-0.4921875,NaN,NaN,NaN,-10.2719775083995,-11.4433288382123,-1.17135132981281
A,2,Fz,0.2,-0.48828125,NaN,NaN,NaN,-9.77576316388127,-11.2030653037955,-1.42730213991423
A,2,Fz,0.2,-0.484375,NaN,NaN,NaN,-9.27239970094326,-11.0486731222683,-1.77627342132505
A,2,Fz,0.2,-0.48046875,NaN,NaN,NaN,-8.82485352316507,-10.9512723391688,-2.12641881600375
A,2,Fz,0.2,-0.4765625,NaN,NaN,NaN,-8.46221355987322,-10.8772944322904,-2.41508087241721
A,2,Fz,0.2,-0.47265625,NaN,NaN,NaN,-8.02733881804429,-10.8630652600385,-2.83572644199422
A,2,Fz,0.2,-0.46875,NaN,NaN,NaN,-7.69924763323666,-10.8745169388308,-3.17526930559414
A,2,Fz,0.2,-0.46484375,NaN,NaN,NaN,-7.45944849025206,-10.6756394183375,-3.21619092808543
A,2,Fz,0.2,-0.4609375,NaN,NaN,NaN,-7.24198749267356,-10.4073307871571,-3.16534329448358
A,2,Fz,0.2,-0.45703125,NaN,NaN,NaN,-6.90248687237945,-9.87485071164252,-2.97236383926307
A,2,Fz,0.2,-0.453125,NaN,NaN,NaN,-6.43872248835374,-9.31167377795338,-2.87295128959965
A,2,Fz,0.2,-0.44921875,NaN,NaN,NaN,-5.92224408562594,-8.85631189448383,-2.93406780885789
A,2,Fz,0.2,-0.4453125,NaN,NaN,NaN,-5.2794216537687,-8.70898235185272,-3.42956069808402
A,2,Fz,0.2,-0.44140625,NaN,NaN,NaN,-4.78895052943813,-8.96746726461582,-4.17851673517769
A,2,Fz,0.2,-0.4375,NaN,NaN,NaN,-4.7421794551362,-9.10433068268973,-4.36215122755353
A,2,Fz,0.2,-0.43359375,NaN,NaN,NaN,-4.94768011004791,-9.37367848207989,-4.42599837203198
A,2,Fz,0.2,-0.4296875,NaN,NaN,NaN,-5.52432820767919,-9.93161360226083,-4.40728539458163
A,2,Fz,0.2,-0.42578125,NaN,NaN,NaN,-5.85331350059635,-9.69067082942734,-3.83735732883099
A,2,Fz,0.2,-0.421875,NaN,NaN,NaN,-5.8878279982811,-9.53097489093929,-3.64314689265818
A,2,Fz,0.2,-0.41796875,NaN,NaN,NaN,-5.77207709162315,-9.0326426229818,-3.26056553135865
A,2,Fz,0.2,-0.4140625,NaN,NaN,NaN,-4.89450461737497,-8.46691553011695,-3.57241091274198
A,2,Fz,0.2,-0.41015625,NaN,NaN,NaN,-4.37260804898317,-8.30792236093815,-3.93531431195498
A,2,Fz,0.2,-0.40625,NaN,NaN,NaN,-3.69949187264429,-8.3530270949132,-4.6535352222689
A,2,Fz,0.2,-0.40234375,NaN,NaN,NaN,-3.304033645179,-8.46010090559122,-5.15606726041222
A,2,Fz,0.2,-0.3984375,NaN,NaN,NaN,-3.22158758597726,-8.90332390546292,-5.68173631948566
A,2,Fz,0.2,-0.39453125,NaN,NaN,NaN,-3.37058051606014,-9.65805974019498,-6.28747922413484
A,2,Fz,0.2,-0.390625,NaN,NaN,NaN,-3.99832500597919,-10.2691515973776,-6.2708265913984
A,2,Fz,0.2,-0.38671875,NaN,NaN,NaN,-4.55852943968172,-10.7083862584081,-6.14985681872633
A,2,Fz,0.2,-0.3828125,NaN,NaN,NaN,-4.97108667111562,-11.0604215272661,-6.08933485615052
A,2,Fz,0.2,-0.37890625,NaN,NaN,NaN,-5.57963571072651,-11.5055783976795,-5.92594268695295
A,2,Fz,0.2,-0.375,NaN,NaN,NaN,-5.9650560971957,-11.6071513645585,-5.64209526736285
A,2,Fz,0.2,-0.37109375,NaN,NaN,NaN,-6.12897250376814,-11.4551652424105,-5.32619273864239
A,2,Fz,0.2,-0.3671875,NaN,NaN,NaN,-6.37062583999869,-11.2831912951213,-4.91256545512259
A,2,Fz,0.2,-0.36328125,NaN,NaN,NaN,-6.34758112054236,-11.1019992836391,-4.75441816309671
A,2,Fz,0.2,-0.359375,NaN,NaN,NaN,-5.9283511946395,-10.8907407224887,-4.96238952784917
A,2,Fz,0.2,-0.35546875,NaN,NaN,NaN,-5.29419052025095,-10.4775553120755,-5.18336479182453
A,2,Fz,0.2,-0.3515625,NaN,NaN,NaN,-4.86937369549226,-10.0626355506014,-5.19326185510915
A,2,Fz,0.2,-0.34765625,NaN,NaN,NaN,-4.529059322287,-9.69806896717966,-5.16900964489266
A,2,Fz,0.2,-0.34375,NaN,NaN,NaN,-4.48563241556464,-9.55179515297488,-5.06616273741024
A,2,Fz,0.2,-0.33984375,NaN,NaN,NaN,-4.32862548290864,-9.49330064720544,-5.1646751642968
A,2,Fz,0.2,-0.3359375,NaN,NaN,NaN,-5.17883260398866,-9.43964480699336,-4.26081220300471
A,2,Fz,0.2,-0.33203125,NaN,NaN,NaN,-5.36475104324442,-9.5866913953251,-4.22194035208068
A,2,Fz,0.2,-0.328125,NaN,NaN,NaN,-5.78568411027811,-9.83610341910375,-4.05041930882564
A,2,Fz,0.2,-0.32421875,NaN,NaN,NaN,-5.9768100117905,-10.0862078021109,-4.10939779032039
A,2,Fz,0.2,-0.3203125,NaN,NaN,NaN,-6.02333784865358,-10.1852309237663,-4.16189307511268
A,2,Fz,0.2,-0.31640625,NaN,NaN,NaN,-5.89145509961261,-10.2380058900108,-4.34655079039817
A,2,Fz,0.2,-0.3125,NaN,NaN,NaN,-5.808411409848,-10.1895694840298,-4.38115807418181
A,2,Fz,0.2,-0.30859375,NaN,NaN,NaN,-6.11329025859737,-10.1154970005702,-4.00220674197281
A,2,Fz,0.2,-0.3046875,NaN,NaN,NaN,-6.3111328678406,-10.0101244917328,-3.69899162389216
A,2,Fz,0.2,-0.30078125,NaN,NaN,NaN,-6.1327384335736,-10.185174168516,-4.05243573494245
A,2,Fz,0.2,-0.296875,NaN,NaN,NaN,-5.93707978870294,-10.4389047054989,-4.50182491679594
A,2,Fz,0.2,-0.29296875,NaN,NaN,NaN,-5.6489555789964,-10.6530323329513,-5.00407675395493
A,2,Fz,0.2,-0.2890625,NaN,NaN,NaN,-5.17509810007685,-11.0820741042884,-5.90697600421153
A,2,Fz,0.2,-0.28515625,NaN,NaN,NaN,-4.494388258379,-11.2850532996451,-6.79066504126606
A,2,Fz,0.2,-0.28125,NaN,NaN,NaN,-3.64332389070325,-11.4655824503523,-7.82225855964904
A,2,Fz,0.2,-0.27734375,NaN,NaN,NaN,-3.04963687823619,-10.8799318438233,-7.83029496558715
A,2,Fz,0.2,-0.2734375,NaN,NaN,NaN,-2.42753499275789,-10.0053469453393,-7.57781195258144
