record,task,cueDir,electrode,timeSec,ordinaryMean,huberMean,fittedCurve
VisualCogA_Task-1,1,-1,Fz,0.046875,-1.92862972432192,-1.6504110497649,-1.21115351557504
VisualCogA_Task-1,1,-1,Fz,0.05078125,-2.10710319742441,-1.79024456556011,-1.25004464993689
VisualCogA_Task-1,1,-1,Fz,0.0546875,-2.05373314751215,-1.59642254221237,-1.11639080956211
VisualCogA_Task-1,1,-1,Fz,0.05859375,-1.76101037145708,-1.10204246311485,-0.829061642085093
VisualCogA_Task-1,1,-1,Fz,0.0625,-1.28353842239198,-0.388849039787155,-0.446929439527719
VisualCogA_Task-1,1,-1,Fz,0.06640625,-0.728128813902551,0.335889182034801,-0.0516148956643713
VisualCogA_Task-1,1,-1,Fz,0.0703125,-0.219548138786511,0.798712227248128,0.280101329042289
VisualCogA_Task-1,1,-1,Fz,0.07421875,0.14253379556771,0.793196232771155,0.50373058060453
VisualCogA_Task-1,1,-1,Fz,0.078125,0.314788941527005,0.647436868424273,0.618001779885106
VisualCogA_Task-1,1,-1,Fz,0.08203125,0.314295248733416,0.585829872771281,0.645765985427325
VisualCogA_Task-1,1,-1,Fz,0.0859375,0.196614428870336,0.510967132086061,0.612327179819423
VisualCogA_Task-1,1,-1,Fz,0.08984375,0.025458441173388,0.390969695875835,0.537994669594969
VisualCogA_Task-1,1,-1,Fz,0.09375,-0.149847745564272,0.253449576059533,0.434631090643081
VisualCogA_Task-1,1,-1,Fz,0.09765625,-0.308328126711359,0.267886949019481,0.301846997709617
VisualCogA_Task-1,1,-1,Fz,0.1015625,-0.467278318215104,0.244366368045651,0.124154485991808
VisualCogA_Task-1,1,-1,Fz,0.10546875,-0.68055401143312,0.145895905164671,-0.116764353370629
VisualCogA_Task-1,1,-1,Fz,0.109375,-1.01125514111787,-0.0563370196261985,-0.429209772400155
VisualCogA_Task-1,1,-1,Fz,0.11328125,-1.48312218903401,-0.637917588066011,-0.799593668241291
VisualCogA_Task-1,1,-1,Fz,0.1171875,-2.04200869598887,-1.21603977792957,-1.18325520864073
VisualCogA_Task-1,1,-1,Fz,0.12109375,-2.56133480286192,-1.70754324931224,-1.52206055466388
VisualCogA_Task-1,1,-1,Fz,0.125,-2.89483223190533,-2.15794676523001,-1.7606079148169
VisualCogA_Task-1,1,-1,Fz,0.12890625,-2.94491405343077,-2.25855246264384,-1.85895238882663
VisualCogA_Task-1,1,-1,Fz,0.1328125,-2.70730902225082,-2.00018232613042,-1.8102606472877
VisualCogA_Task-1,1,-1,Fz,0.13671875,-2.27145079314431,-1.82378575654433,-1.64099936694614
VisualCogA_Task-1,1,-1,Fz,0.140625,-1.78041092418623,-1.30145922131978,-1.39346203111821
VisualCogA_Task-1,1,-1,Fz,0.14453125,-1.37256009189806,-0.983720747775018,-1.12517432225337
VisualCogA_Task-1,1,-1,Fz,0.1484375,-1.13532939570557,-0.626509958825167,-0.88599502198454
VisualCogA_Task-1,1,-1,Fz,0.15234375,-1.09107295289118,-0.491308617166736,-0.713995114071428
VisualCogA_Task-1,1,-1,Fz,0.15625,-1.21053103315493,-0.33413473638988,-0.625621827010474
VisualCogA_Task-1,1,-1,Fz,0.16015625,-1.43471659394369,-0.509018262493542,-0.618765181222723
VisualCogA_Task-1,1,-1,Fz,0.1640625,-1.6932750821921,-0.685373849252354,-0.667024606244172
VisualCogA_Task-1,1,-1,Fz,0.16796875,-1.91964134639174,-0.904977992533519,-0.73485395505005
VisualCogA_Task-1,1,-1,Fz,0.171875,-2.06402652277534,-0.978928310572918,-0.788236184199604
VisualCogA_Task-1,1,-1,Fz,0.17578125,-2.1008770471597,-0.855575579738654,-0.807331253375702
VisualCogA_Task-1,1,-1,Fz,0.1796875,-2.02897719836374,-0.704873907534495,-0.788190132792319
VisualCogA_Task-1,1,-1,Fz,0.18359375,-1.86654295895754,-0.666413706178245,-0.730884153193679
VisualCogA_Task-1,1,-1,Fz,0.1875,-1.64365489636105,-0.854741444283819,-0.628541626552519
